"","Impacts","Answer","Scenario","Time","5%","50%","95%"
"1277","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2070,0.347100283637824,0.3490482,0.35104854
"1278","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2080,0.3421543,0.3447288,0.3475522
"1279","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2090,0.33708098,0.3423897,0.348644289469153
"1280","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2100,0.342726,0.3463595,0.35000422184874
"1281","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2010,0.3437693,0.3451342,0.3495798
"1282","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2020,0.343214294285714,0.3449301,0.346554608739496
"1283","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2030,0.3421655,0.3448482,0.35423528
"1284","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2040,0.343573084705882,0.3459974,0.347954
"1285","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2050,0.343501182368354,0.3462841,0.348639365591927
"1286","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2060,0.3433621,0.3461979,0.3493839
"1287","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2070,0.3475686,0.3489875,0.3500331
"1288","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2080,0.3469173,0.3491569,0.351992403946869
"1289","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2090,0.33946839842163,0.342257,0.344817377457306
"1290","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2100,0.342807849340464,0.3464958,0.349616
"1291","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2010,0.3414182,0.3414944,0.3451681
"1292","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2020,0.33901476,0.3405328,0.3413355
"1293","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2030,0.3401316,0.3424014,0.343666123165684
"1294","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2040,0.344024358164106,0.346241830065359,0.3490196
"1295","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2050,0.341876780280112,0.3453904,0.3566845
"1296","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2060,0.341313287797538,0.346461,0.35163308
"1297","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2070,0.344004524886878,0.347312535237737,0.350798307731092
"1298","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2080,0.344,0.3472212,0.3506623
"1299","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2090,0.34182108,0.3476114,0.3521765
"1300","Ab_Fishing","Adaptation","RCP26 GrowthBudwormProjectedFireCPRS2Harvest",2100,0.3465789,0.3487913,0.3511373
"1301","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2010,0.3495798,0.3495798,0.349579831932773
"1302","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2020,0.3474563,0.3487777,0.34918566
"1303","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2030,0.348080086143791,0.3485087,0.3489496
"1304","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2040,0.3470961,0.3502902,0.352538285350524
"1305","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2050,0.3452101,0.3470093,0.3489916
"1306","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2060,0.352465508704614,0.3559197,0.3586555
"1307","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2070,0.351348,0.3540871,0.357074708712242
"1308","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2080,0.34825238,0.3527251,0.3561016
"1309","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2090,0.346885812527822,0.3503195,0.3529003
"1310","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFire",2100,0.3494538,0.3527658,0.3553725
"1311","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2010,0.3495798,0.3495798,0.349579831932773
"1312","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2020,0.34602976,0.3475912,0.3484186
"1313","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2030,0.3455567,0.3485732,0.351198612054794
"1314","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2040,0.3484979,0.351617647058823,0.3547584
"1315","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2050,0.3375836,0.3430097,0.350183823529412
"1316","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2060,0.342105098539554,0.3451296,0.348076923076923
"1317","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2070,0.3410222,0.3436027,0.3459452
"1318","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2080,0.344846762234305,0.3482686,0.3504644
"1319","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2090,0.346431014509804,0.351216063348416,0.3543247
"1320","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS0.5Harvest",2100,0.33717212,0.341613339896628,0.346720366437976
"1321","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2010,0.340808823529412,0.3423362,0.3473109
"1322","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2020,0.3392608,0.3415292,0.34426264
"1323","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2030,0.336864087980922,0.3400994,0.342557082043344
"1324","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2040,0.3409216,0.3435679,0.3460208
"1325","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2050,0.3414939,0.3460139,0.350814
"1326","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2060,0.3425676,0.3448068,0.3472403
"1327","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2070,0.3488971,0.3514046,0.354344
"1328","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2080,0.34571036,0.3495659,0.35337456
"1329","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2090,0.346002287843137,0.347030723117272,0.3482065
"1330","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1.5Harvest",2100,0.3429994,0.3450509,0.3479184
"1331","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2010,0.3465482,0.346562,0.349579831932773
"1332","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2020,0.3409108,0.3424867,0.344764702352941
"1333","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2030,0.3423744,0.3452469,0.347558
"1334","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2040,0.3374863,0.3428406,0.3482327
"1335","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2050,0.3356618,0.3405816,0.344315
"1336","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2060,0.34099352,0.3459804,0.3503828
"1337","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2070,0.3467437,0.3493968,0.3516544
"1338","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2080,0.343348321465355,0.3465686,0.34942408
"1339","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2090,0.3446496,0.3483871,0.3522727
"1340","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS1Harvest",2100,0.34099836,0.3447145,0.34837384
"1341","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2010,0.3411765,0.3414182,0.3451681
"1342","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2020,0.334873389915966,0.33692,0.345006829530442
"1343","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2030,0.337871966083731,0.3405318,0.3430264
"1344","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2040,0.3362605,0.3430672,0.3492857
"1345","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2050,0.332601496520298,0.339950980392157,0.3472269
"1346","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2060,0.3320147,0.3423907,0.350568477607513
"1347","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2070,0.3461511,0.3472326,0.34864344
"1348","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2080,0.338713968255695,0.3443309,0.3506536
"1349","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2090,0.338140333532794,0.344389140271493,0.3506303
"1350","Ab_Fishing","Adaptation","RCP45 GrowthBudwormProjectedFireCPRS2Harvest",2100,0.344703123619909,0.3480942,0.3513185
"1351","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2010,0.3495798,0.3495798,0.349579831932773
"1352","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2020,0.3445378,0.3461356,0.34745846
"1353","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2030,0.3444036,0.3474617,0.350687519098548
"1354","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2040,0.34733576,0.3510084,0.3531513
"1355","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2050,0.3461765,0.3503314,0.3529412
"1356","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2060,0.3433193,0.3484874,0.35407561210084
"1357","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2070,0.3425278,0.3507882,0.3565074
"1358","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2080,0.34610334,0.3495098,0.352563
"1359","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2090,0.347985498227236,0.3503782,0.3528606
"1360","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFire",2100,0.342082677647059,0.346793232343104,0.35117236
"1361","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2010,0.3495798,0.3495798,0.349579831932773
"1362","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2020,0.3445747,0.3465728,0.347499337004405
"1363","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2030,0.3463761,0.3486649,0.35150526
"1364","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2040,0.344285708571428,0.347458,0.351197487394958
"1365","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2050,0.3457302,0.3498739,0.35464692
"1366","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2060,0.34556988,0.348108,0.3505829
"1367","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2070,0.3427544,0.345070711211314,0.3474685
"1368","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2080,0.3425802,0.3475796,0.3529937
"1369","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2090,0.33963512,0.344370204603581,0.35031516
"1370","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS0.5Harvest",2100,0.343755,0.3473006,0.349937
"1371","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2010,0.3436845,0.3438054,0.3470588
"1372","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2020,0.3393937,0.341280124384556,0.342385814365325
"1373","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2030,0.3381459,0.3399936,0.341259147199549
"1374","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2040,0.3399444,0.3433727,0.346432241123416
"1375","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2050,0.337082611764706,0.34254,0.346363
"1376","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2060,0.3396805,0.3460219,0.350378388235294
"1377","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2070,0.3416461,0.3437976,0.345384
"1378","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2080,0.3393288,0.3445483,0.3503272
"1379","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2090,0.3428361,0.3465116,0.349129486894095
"1380","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1.5Harvest",2100,0.338687,0.341950464396285,0.3445419
"1381","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2010,0.3436804,0.3438537,0.3495798
"1382","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2020,0.3411378,0.3439785,0.3461645
"1383","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2030,0.348592422184874,0.3498319,0.350987394957983
"1384","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2040,0.347364,0.3492944,0.3511185
"1385","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2050,0.33998068,0.34309024979855,0.3465686
"1386","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2060,0.3402977,0.343014705882353,0.3458766
"1387","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2070,0.340046493955375,0.346392156862745,0.3521065
"1388","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2080,0.337607843137255,0.3469858,0.352171682626539
"1389","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2090,0.3408862,0.3463042,0.35199976
"1390","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS1Harvest",2100,0.3357639,0.341872,0.347393796638656
"1391","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2010,0.3412173,0.341613672496025,0.345294107058824
"1392","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2020,0.338319316638655,0.3403472,0.3415294
"1393","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2030,0.3343917,0.3379386,0.34778442
"1394","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2040,0.33872366,0.3424433,0.34596746
"1395","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2050,0.342743,0.3453287,0.349274844340771
"1396","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2060,0.347075549411765,0.3493984,0.352082
"1397","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2070,0.346938,0.3496633,0.351831337437242
"1398","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2080,0.3363417,0.3426779,0.3476716
"1399","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2090,0.330042,0.3400836,0.3489551
"1400","Ab_Fishing","Adaptation","RCP85 GrowthBudwormProjectedFireCPRS2Harvest",2100,0.3392289,0.3440804,0.348177138823529
"1401","Ab_Fishing","No","baseline BudwormBaselineFire",2010,0.1560924,0.1560924,0.15609243697479
"1402","Ab_Fishing","No","baseline BudwormBaselineFire",2020,0.1560924,0.1582192,0.158227344992051
"1403","Ab_Fishing","No","baseline BudwormBaselineFire",2030,0.148213,0.1511423,0.1531674
"1404","Ab_Fishing","No","baseline BudwormBaselineFire",2040,0.1447479,0.1455087,0.1461916
"1405","Ab_Fishing","No","baseline BudwormBaselineFire",2050,0.1373149,0.1422306,0.146191572126697
"1406","Ab_Fishing","No","baseline BudwormBaselineFire",2060,0.137837822702703,0.1419017,0.1464229
"1407","Ab_Fishing","No","baseline BudwormBaselineFire",2070,0.1322689,0.1368067,0.1436134
"1408","Ab_Fishing","No","baseline BudwormBaselineFire",2080,0.13962071210084,0.1451652,0.150604351329573
"1409","Ab_Fishing","No","baseline BudwormBaselineFire",2090,0.1347774,0.139887187751813,0.1458591
"1410","Ab_Fishing","No","baseline BudwormBaselineFire",2100,0.1322689,0.1379412,0.1436134
"1411","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2010,0.1560924,0.1666206,0.1698529
"1412","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2020,0.154262528224883,0.1574686,0.16104791943648
"1413","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2030,0.14135072,0.1522833,0.1581961
"1414","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2040,0.14777312,0.1570564,0.1625387
"1415","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2050,0.1389605,0.1513911,0.162261806130903
"1416","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2060,0.139604484989858,0.1464192,0.1555728
"1417","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2070,0.144893028877005,0.151344,0.1563255
"1418","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2080,0.1477877,0.164778804083617,0.175849482133723
"1419","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2090,0.15503074,0.1697587,0.1829702
"1420","Ab_Fishing","No","baseline BudwormBaselineFireCPRS0.5Harvest",2100,0.147814,0.1587838,0.16732024
"1421","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2010,0.1712185,0.194927,0.2017415
"1422","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2020,0.172579836470588,0.1776471,0.182184884369748
"1423","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2030,0.1859477,0.1874183,0.1887917
"1424","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2040,0.17394419306184,0.1767018,0.185038814396612
"1425","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2050,0.1472689,0.1797817,0.192791706846673
"1426","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2060,0.124656781971383,0.1507891,0.1631334
"1427","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2070,0.147899183865546,0.1582559,0.1678105
"1428","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2080,0.1435458,0.1533497,0.1620547
"1429","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2090,0.14732394,0.1665739,0.170795376238608
"1430","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1.5Harvest",2100,0.17713,0.1793715,0.181558
"1431","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2010,0.1560924,0.1598172,0.1598448
"1432","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2020,0.175,0.1910778,0.1969427
"1433","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2030,0.1636555,0.1685714,0.173109217478992
"1434","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2040,0.1833608,0.1931459,0.194958
"1435","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2050,0.1806889,0.18484,0.1872278
"1436","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2060,0.17611408,0.188506,0.1956376
"1437","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2070,0.1746893,0.184277414669572,0.1883799
"1438","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2080,0.1749542,0.1796192,0.186124365339841
"1439","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2090,0.153223981900452,0.1690476,0.1824221
"1440","Ab_Fishing","No","baseline BudwormBaselineFireCPRS1Harvest",2100,0.161245689896194,0.1725113,0.179427
"1441","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2010,0.2043709,0.218248663101604,0.2253676
"1442","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2020,0.1792957,0.184606,0.187821
"1443","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2030,0.1819036,0.1916986,0.2008673
"1444","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2040,0.15421306,0.1772764,0.18749972
"1445","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2050,0.1142437,0.1386173,0.1392028
"1446","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2060,0.1119748,0.1157563,0.1195378
"1447","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2070,0.1440782,0.189372219476026,0.2032086
"1448","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2080,0.1518487,0.1967727,0.214287729695252
"1449","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2090,0.138434028139905,0.1636897,0.16945678
"1450","Ab_Fishing","No","baseline BudwormBaselineFireCPRS2Harvest",2100,0.1711726,0.1748235,0.1859244
"1451","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2010,0.1560924,0.1582192,0.158227344992051
"1452","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2020,0.1490859,0.1499623,0.1602146
"1453","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2030,0.1360106,0.1428201,0.1499623
"1454","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2040,0.1413445,0.1488046,0.1508651
"1455","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2050,0.136344522689076,0.1408983,0.1475677
"1456","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2060,0.119689299895166,0.1297468,0.139937763207091
"1457","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2070,0.1104706,0.1240784,0.1351749
"1458","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2080,0.110705695720979,0.1159345,0.1224599
"1459","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2090,0.105042,0.1164216,0.126592518570913
"1460","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFire",2100,0.10735166,0.1153908,0.1251864
"1461","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2010,0.1560924,0.1560924,0.15609243697479
"1462","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2020,0.145859133126935,0.1650327,0.1753228
"1463","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2030,0.163376305656729,0.1696524,0.1757688
"1464","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2040,0.1324335,0.1404412,0.146313578039216
"1465","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2050,0.1367796,0.1507952,0.1664861
"1466","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2060,0.1439171,0.1575203,0.18153552
"1467","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2070,0.131447985520362,0.1438666,0.1565234
"1468","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2080,0.143470691434468,0.1551835,0.170567654681273
"1469","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2090,0.130127194403816,0.1419839,0.1519127
"1470","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS0.5Harvest",2100,0.1273657,0.1368192,0.148092203942766
"1471","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2010,0.171218487394958,0.186382,0.186725
"1472","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2020,0.1988971,0.2065112,0.2139905
"1473","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2030,0.184990186511711,0.1962567,0.20961396
"1474","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2040,0.1689921,0.17948984903696,0.1996361
"1475","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2050,0.154489185634675,0.180526,0.20563736
"1476","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2060,0.157534227945205,0.1824122,0.204232409870875
"1477","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2070,0.13914991742027,0.1521045,0.1644295
"1478","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2080,0.156954896570713,0.1720015,0.1844835
"1479","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2090,0.1520124,0.1843717,0.2122392
"1480","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1.5Harvest",2100,0.152521,0.169428,0.1868358
"1481","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2010,0.1560924,0.1740229,0.1795279
"1482","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2020,0.174537857956656,0.1809543,0.187857117142857
"1483","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2030,0.145504199159664,0.1824288,0.1938444
"1484","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2040,0.1691815942711,0.177468,0.18912084
"1485","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2050,0.157107825882353,0.1699265,0.1817108
"1486","Ab_Fishing","No","RCP26 GrowthBudwormProjectedFireCPRS1Harvest",2060,0.150914129666137,0.165063161924206,0.1764166
